,200DayMovingAverage,50DayMovingAverage,52WeekHigh,52WeekLow,Address,AnalystTargetPrice,AssetType,Beta,BookValue,CIK,Country,Currency,Description,DilutedEPSTTM,DividendDate,DividendPerShare,DividendYield,EBITDA,EPS,EVToEBITDA,EVToRevenue,ExDividendDate,Exchange,FiscalYearEnd,ForwardPE,GrossProfitTTM,Industry,Information,LatestQuarter,MarketCapitalization,Name,Note,OperatingMarginTTM,PEGRatio,PERatio,PriceToBookRatio,PriceToSalesRatioTTM,ProfitMargin,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenuePerShareTTM,RevenueTTM,Sector,SharesOutstanding,Symbol,TrailingPE
428,62.16,62.09,64.99,52.41,"CORPORATE ACCOUNTING SERVICES, 80 PARK PLAZA, 9TH FLOOR, NEWARK, NJ, US",69.45,Common Stock,0.579,27.91,788784,USA,USD,"The Public Service Enterprise Group (PSEG) is a publicly traded diversified energy company headquartered in Newark, New Jersey.",-1.315,9/30/21,2.02,0.0325,3069000000,-1.315,56.25,5.47,9/7/21,NYSE,December,17.73,3432000000.0,ELECTRIC & OTHER SERVICES COMBINED,,9/30/21,31437130000.0,Public Service Enterprise Group Incorporated,,0.17800000000000002,5.91,None,2.235,3.467,-0.073,0.455,-0.19699999999999998,0.0203,-0.0443,17.99,9068000000.0,ENERGY & TRANSPORTATION,505664000,PEG,-
429,362.29,348.86,400.52,311.25,"2000 PURCHASE STREET, PURCHASE, NY, US",432.08,Common Stock,1.089,6.81,1141391,USA,USD,"Mastercard Incorporated is an American multinational financial services corporation headquartered in the Mastercard International Global Headquarters in Purchase, New York. The Global Operations Headquarters is located in O'Fallon, Missouri, a municipality of St. Charles County, Missouri. Throughout the world, its principal business is to process payments between the banks of merchants and the card-issuing banks or credit unions of the purchasers who use the Mastercard brand debit, credit and prepaid cards to make purchases. Mastercard Worldwide has been a publicly traded company since 2006.",8.13,11/9/21,1.76,0.005,10229000000,8.13,32.98,19.96,10/7/21,NYSE,December,32.79,15301000000.0,"SERVICES-BUSINESS SERVICES, NEC",,9/30/21,354841000000.0,Mastercard Incorporated,,0.536,1.341,44.42,51.94,19.95,0.455,0.616,0.299,0.17800000000000002,1.276,17.93,17788000000.0,TRADE & SERVICES,974709000,MA,44.42
430,185.06,201.74,214.96,120.64,"151 W. 42ND STREET, NEW YORK, NY, US",215.46,Common Stock,0.827,37.95,1120193,USA,USD,"Nasdaq, Inc. is an American multinational financial services corporation that owns and operates stock exchanges in the United States and Europe. It is headquartered in New York City.",6.87,12/17/21,2.06,0.01,1829000000,6.87,21.84,6.85,12/2/21,NASDAQ,December,27.7,2903000000.0,"SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES",,9/30/21,34852409000.0,Nasdaq Inc,,0.268,2.951,30.33,5.43,5.92,0.196,0.07,-0.04,0.0594,0.18600000000000003,35.6,5883000000.0,FINANCE,167222000,NDAQ,30.33
431,142.16,147.72,164.5,106.54,"RHEINSTRASSE 20, CH-8200 SCHAFFHAUSEN, CH",160.2,Common Stock,1.353,32.52,1385157,USA,USD,"TE Connectivity is an American Swiss-domiciled technology company that designs and manufactures connectors and sensors for several industries, such as automotive, industrial equipment, data communication systems, aerospace, defense, medical, oil and gas, consumer electronics and energy.",6.79,3/4/22,1.96,0.012,3467000000,6.79,17.57,3.771,11/18/21,NYSE,September,22.99,4887000000.0,"WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC",,9/30/21,53616488000.0,TE Connectivity Ltd,,0.18100000000000002,2.456,24.21,5.01,3.593,0.151,2.448,0.171,0.0829,0.223,45.22,14923000000.0,TRADE & SERVICES,326313000,TEL,24.21
432,167.44,162.48,178.93,140.26,"ONE JOHNSON & JOHNSON PLZ, NEW BRUNSWICK, NJ, US",187.35,Common Stock,0.701,26.69,200406,USA,USD,"Johnson & Johnson (J&J) is an American multinational corporation founded in 1886 that develops medical devices, pharmaceuticals, and consumer packaged goods. Its common stock is a component of the Dow Jones Industrial Average and the company is ranked No. 36 on the 2021 Fortune 500 list of the largest United States corporations by total revenue. Johnson & Johnson is one of the world's most valuable companies, and is one of only two U.S.-based companies that has a prime credit rating of AAA, higher than that of the United States government.",6.69,12/7/21,4.14,0.0254,31524999000,6.69,15.84,4.726,11/22/21,NYSE,December,15.65,54257000000.0,PHARMACEUTICAL PREPARATIONS,,9/30/21,434405000000.0,Johnson & Johnson,,0.263,1.61,24.66,6.11,4.75,0.196,0.03,0.107,0.0859,0.265,34.74,91446002000.0,LIFE SCIENCES,2632600000,JNJ,24.66
433,301.6,299.65,334.34,244.22,"6035 PARKLAND BOULEVARD, CLEVELAND, OH, US",367.56,Common Stock,1.733,66.07,76334,USA,USD,"Parker-Hannifin Corporation, originally Parker Appliance Company, usually referred to as just Parker, is an American corporation specializing in motion and control technologies. Its corporate headquarters are in Mayfield Heights, Ohio, in Greater Cleveland.",14.35,12/3/21,3.82,0.0117,3151611000,14.35,14.83,3.23,11/10/21,NYSE,June,18.83,3932960000.0,MISCELLANEOUS FABRICATED METAL PRODUCTS,,9/30/21,42924012000.0,Parker-Hannifin Corporation,,0.172,1.421,23.28,4.948,2.885,0.126,0.408,0.165,0.0799,0.25,115.34,14879909000.0,MANUFACTURING,128515000,PH,23.28
434,27.36,24.53,66.7,21.12,"8403 COLESVILLE ROAD, SILVER SPRING, MD, US",33.67,Common Stock,1.324,17.71,1437107,USA,USD,"Discovery, Inc. is an American multinational mass media factual television company based in New York City. Established in 1985, the company primarily operates a group of factual and lifestyle television brands, such as the namesake Discovery Channel, Animal Planet, Science Channel, and TLC.",1.495,None,None,0,3553000000,1.495,3.532,2.163,None,NASDAQ,December,8.5,6859000000.0,CABLE & OTHER PAY TELEVISION SERVICES,,9/30/21,13960888000.0,Discovery Inc,,0.18100000000000002,0.597,18.12,1.188,1.1740000000000002,0.10400000000000001,-0.45299999999999996,0.23,0.0397,0.11199999999999999,20.43,11890000000.0,TECHNOLOGY,330146000,DISCK,18.12
435,32.03,31.82,37.85,19.55,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",36.33,Common Stock,1.252,21.63,38777,USA,USD,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",3.57,10/15/21,1.12,0.0316,2201667000,3.57,7.48,2.45,9/29/21,NYSE,September,10.16,3348400000.0,INVESTMENT ADVICE,,9/30/21,18019637000.0,Franklin Resources Inc,,0.223,0.585,10.06,1.637,2.1390000000000002,0.217,9.04,0.34,0.0612,0.175,17.2,8425500000.0,FINANCE,501800000,BEN,10.06
436,52.85,48.51,63.56,39.59,"3350 PEACHTREE ROAD NORTHEAST, SUITE 1600, ATLANTA, GE",65.5,Common Stock,1.429,28.01,822416,USA,USD,"PulteGroup, Inc. (previously known as Pulte Homes) is a home construction company based in Atlanta, Georgia, United States.",6.46,10/5/21,0.54,0.0107,2314807000,6.46,5.86,1.033,9/17/21,NYSE,December,5.72,2786067000.0,OPERATIVE BUILDERS,,9/30/21,13003633000.0,PulteGroup Inc,,0.17600000000000002,2.496,7.94,1.795,1.0190000000000001,0.135,0.187,0.177,0.11699999999999999,0.257,48.47,12760688000.0,REAL ESTATE & CONSTRUCTION,253186000,PHM,7.94
437,179.96,165.9,201.68,141.8,"7628 THORNDIKE ROAD, GREENSBORO, NC, US",207.64,Common Stock,1.338,42.8,1604778,USA,USD,"Qorvo is an American semiconductor company that designs, manufactures, and supplies radio-frequency systems for applications that drive wireless and broadband communications, as well as foundry services.",9.66,None,None,0,1675895000,9.66,11.13,3.965,None,NASDAQ,March,13.28,1883566000.0,SEMICONDUCTORS & RELATED DEVICES,,9/30/21,17690792000.0,Qorvo Inc,,0.284,1.237,16.62,3.676,3.9019999999999997,0.244,1.4069999999999998,0.184,0.10400000000000001,0.242,40.27,4533163000.0,MANUFACTURING,110223000,QRVO,16.62
438,24.92,23.8,31.52,16.91,"3655 N.W. 87TH AVENUE, CARNIVAL HOUSE, MIAMI, FL, GB",27.95,Common Stock,2.138,13.11,815097,USA,USD,"Carnival Corporation & plc is a British-American cruise operator, currently the world's largest travel leisure company, with a combined fleet of over 100 vessels across 10 cruise line brands.",-8.51,3/13/20,0,0,2679000000,-8.51,5.59,79.86,2/20/20,NYSE,November,100,834000000.0,WATER TRANSPORTATION,,8/31/21,25856557000.0,Carnival Corporation & plc,,-9.44,1.41,None,1.842,39.48,0.0,-0.139,16.61,-0.0741,-0.53,0.612,655000000.0,ENERGY & TRANSPORTATION,981048000,CCL,-
439,119.94,131.59,142.64,91.87,"14 SCHOOLHOUSE ROAD, SOMERSET, NJ, US",159.25,Common Stock,1.322,23.51,1596783,USA,USD,"Catalent, Inc. (Catalent Pharma Solutions) is a multinational corporation headquartered in Somerset, New Jersey. It is a global provider of delivery technologies, development, drug manufacturing, biologics, gene therapies and consumer health products.",3.177,None,None,0,1023000000,3.177,20.91,5.82,None,NYSE,June,36.36,1352000000.0,PHARMACEUTICAL PREPARATIONS,,9/30/21,21920625000.0,Catalent Inc,,0.17300000000000001,3.027,40.31,5.38,5.25,0.14300000000000002,0.195,0.212,0.0497,0.14800000000000002,24.61,4177000000.0,LIFE SCIENCES,171188000,CTLT,40.31
440,208.19,209.88,225.15,158.43,"20 S. WACKER DR., CHICAGO, IL, US",224.13,Common Stock,0.479,76.08,1156375,USA,USD,"CME Group Inc. (Chicago Mercantile Exchange, Chicago Board of Trade, New York Mercantile Exchange, The Commodity Exchange) is an American global markets company. It is the world's largest financial derivatives exchange, and trades in asset classes that include agricultural products, currencies, energy, interest rates, metals, stock indexes and cryptocurrencies futures.",6.78,12/28/21,3.55,0.016,2975900000,6.78,22.2,17.64,12/9/21,NASDAQ,December,30.67,4870300000.0,"SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES",,9/30/21,80243016000.0,CME Group Inc,,0.5539999999999999,4.904,32.93,2.931,17.33,0.526,1.2429999999999999,0.027999999999999997,0.0103,0.0898,12.93,4630000000.0,FINANCE,359396000,CME,32.93
441,197.49,208.51,230.94,155.33,"801 5TH AVENUE, SEATTLE, WA, UNITED STATES",238.19,Common Stock,1.067,38.91,1048695,USA,USD,"F5, Inc. is an American company that specializes in application delivery networking (ADN), application availability & performance, multi-cloud management, application security, network security, access & authorization and online fraud prevention. F5 is headquartered in Seattle, Washington, with additional development, manufacturing, and administrative offices worldwide.",5.34,None,None,0,644298000,5.34,26.36,5.16,None,NASDAQ,September,19.34,2119795000.0,COMPUTER COMMUNICATIONS EQUIPMENT,,9/30/21,13870506000.0,F5 Networks Inc,,0.203,1.28,42.83,5.79,5.33,0.127,0.43200000000000005,0.109,0.0683,0.14400000000000002,42.88,2603416000.0,TECHNOLOGY,60652000,FFIV,42.83
442,63.89,62.74,67.54,55.56,"30 IVAN ALLEN JR. BLVD., N.W., ATLANTA, GA, US",66.86,Common Stock,0.459,27.07,92122,USA,USD,"Southern Company is an American gas and electric utility holding company based in the southern United States. It is headquartered in Atlanta, Georgia, with executive offices also located in Birmingham, Alabama.",2.801,12/6/21,2.6,0.0417,9033000000,2.801,12.97,5.32,11/12/21,NYSE,December,17.67,9897000000.0,ELECTRIC SERVICES,,9/30/21,65591022000.0,The Southern Company,,0.22699999999999998,3.383,22.1,2.329,2.92,0.133,-0.127,0.11,0.0253,0.0885,21.2,22463001000.0,ENERGY & TRANSPORTATION,1059800000,SO,22.1
443,631.64,643.03,688.03,517.37,"1301 EAST 9TH STREET, SUITE 3000, CLEVELAND, OH, US",709.38,Common Stock,1.539,-24.79,1260221,USA,USD,"TransDigm Group is a publicly traded aerospace manufacturing company headquartered in Cleveland, Ohio. TransDigm develops and manufactures engineered aerospace components.",8.27,1/7/20,None,None,1838000000,8.27,28.24,11.01,12/27/19,NYSE,September,37.04,2694000000.0,"AIRCRAFT PARTS & AUXILIARY EQUIPMENT, NEC",,6/30/21,35338625000.0,TransDigm Group Incorporated,,0.336,1.682,77.54,-,7.53,0.11800000000000001,-0.68,0.192,0.0529,-99999.99,80.83,4692000000.0,MANUFACTURING,55112000,TDG,77.54
444,392.97,420.24,475.14,253.49,"530 HERMAN O. WEST DRIVE, EXTON, PA, US",457.0,Common Stock,0.975,29.72,105770,USA,USD,"West Pharmaceutical Services, Inc. is a designer and manufacturer of injectable pharmaceutical packaging and delivery systems. The company is headquartered in Exton, Pennsylvania.",8.06,11/17/21,0.68,0.0016,808100000,8.06,37.84,11.38,11/9/21,NYSE,December,48.31,767800000.0,"FABRICATED RUBBER PRODUCTS, NEC",,9/30/21,31046060000.0,West Pharmaceutical Services Inc,,0.258,3.185,51.98,14.02,11.58,0.22899999999999998,1.119,0.289,0.151,0.312,36.24,2681000000.0,MANUFACTURING,74080000,WST,51.98
445,224.02,219.18,234.9,191.28,"300 SOUTH TRYON STREET, CHARLOTTE, NC, US",242.09,Common Stock,1.16,25.92,773840,USA,USD,"Honeywell International Inc. is an American publicly traded, multinational conglomerate headquartered in Charlotte, North Carolina. It primarily operates in four areas of business: aerospace, building technologies, performance materials and technologies (PMT), and safety and productivity solutions (SPS).",7.77,12/3/21,3.72,0.0168,8730000000,7.77,18.54,4.656,11/10/21,NASDAQ,December,24.33,10468000000.0,AIRCRAFT ENGINES & ENGINE PARTS,,9/30/21,153098000000.0,Honeywell International Inc,,0.218,1.959,28.62,8.53,4.42,0.158,0.682,0.087,0.0739,0.304,49.78,34635002000.0,MANUFACTURING,688423000,HON,28.62
446,78.53,79.97,85.7,67.97,"1390 ENCLAVE PKWY, HOUSTON, TX, US",89.7,Common Stock,1.342,3.266,96021,USA,USD,"Sysco Corporation is an American multinational corporation involved in marketing and distributing food products, smallwares, kitchen equipment and tabletop items to restaurants, healthcare and educational facilities, hospitality businesses like hotels and inns, and wholesale to other companies that provide foodservice (like Aramark and Sodexo). The company is headquartered in the Energy Corridor district of Houston, Texas.",1.3319999999999999,10/22/21,1.84,0.0237,2561727000,1.3319999999999999,20.97,0.947,9/30/21,NYSE,June,21.74,9356749000.0,WHOLESALE-GROCERIES & RELATED PRODUCTS,,9/30/21,39069512000.0,Sysco Corporation,,0.0325,0.708,57.21,25.61,0.698,0.0122,0.738,0.397,0.0507,0.451,109.43,55977009000.0,TRADE & SERVICES,512656000,SYY,57.21
447,74.24,77.66,82.53,66.47,"500 FRANK W. BURR BLVD., TEANECK, NJ, US",86.52,Common Stock,1.136,21.99,1058290,USA,USD,"Cognizant is an American multinational technology company that provides business consulting, information technology and outsourcing services. It is headquartered in Teaneck, New Jersey, United States.",3.545,11/30/21,0.94,0.0116,3153000000,3.545,13.31,2.336,11/18/21,NASDAQ,December,18.02,6060000000.0,SERVICES-COMPUTER PROGRAMMING SERVICES,,9/30/21,43060163000.0,Cognizant Technology Solutions Corporation,,0.145,1.446,23.13,3.688,2.404,0.105,0.609,0.11800000000000001,0.0903,0.166,33.93,17913999000.0,TECHNOLOGY,525252000,CTSH,23.13
448,27.37,26.84,34.48,19.94,"7665 CORPORATE DRIVE, MIAMI, FL, US",32.0,Common Stock,2.654,7.79,1513761,USA,USD,"Norwegian Cruise Line Holdings Ltd., is a cruise company in North America, Europe, Asia-Pacific and internationally. The company is headquartered in Miami, Florida.",-10.77,None,None,0,631092000,-10.77,5.52,118.77,None,NYSE,December,37.59,-413153000.0,WATER TRANSPORTATION,,9/30/21,9598657000.0,Norwegian Cruise Line Holdings Ltd,,-14.18,0.925,None,3.375,56.42,0.0,-0.009000000000000001,22.49,-0.0835,-1.054,0.499,170128000.0,ENERGY & TRANSPORTATION,370032000,NCLH,-
449,18.02,21.53,23.09,13.95,"840 GESSNER ROAD, SUITE 1400, HOUSTON, TX, US",27.0,Common Stock,-0.118,5.82,858470,USA,USD,"Coterra Energy Inc., an independent oil and gas company, explores, exploits, develops, produces and markets oil and gas properties in the United States. The company is headquartered in Houston, Texas.",0.879,11/24/21,0.42,0.0204,916338000,0.879,20.64,10.62,11/12/21,NYSE,December,5.76,760715000.0,CRUDE PETROLEUM & NATURAL GAS,,9/30/21,16824793000.0,COTERRA ENERGY INC,,0.27699999999999997,0.138,23.53,7.29,8.67,0.18100000000000002,0.0,0.925,0.0733,0.158,4.8580000000000005,1939541000.0,ENERGY & TRANSPORTATION,813578000,CTRA,23.53
450,169.91,172.19,214.91,144.58,"110 WEST 44TH STREET, NEW YORK, NY, US",212.5,Common Stock,0.607,31.77,946581,USA,USD,"Take-Two Interactive Software, Inc. is an American video game holding company based in New York City. The company owns two major publishing labels, Rockstar Games and 2K, which operate internal game development studios.",4.836,None,None,0,847370000,4.836,19.87,5.64,None,NASDAQ,March,38.76,1876760000.0,SERVICES-PREPACKAGED SOFTWARE,,9/30/21,21656799000.0,Take-Two Interactive Software Inc,,0.218,4.027,38.84,6.07,6.42,0.16699999999999998,-0.897,0.02,0.0737,0.177,29.22,3371864000.0,TECHNOLOGY,115300000,TTWO,38.84
451,135.42,119.13,155.07,104.29,"601 RIVERSIDE AVENUE, JACKSONVILLE, FL, US",157.82,Common Stock,0.74,77.35,1136893,USA,USD,"FIS is an American Fortune 500 company which offers a wide range of financial products and services. Headquartered in Jacksonville, Florida, FIS employs approximately 63,000 people worldwide. FIS is most known for its development of Financial Technology, or FinTech, and as of Q2 2020 it offers its solutions in three primary segments: Merchant Solutions, Banking Solutions, and Capital Market Solutions.",0.36,12/27/21,1.52,0.0127,4836000000,0.36,19.52,6.74,12/10/21,NYSE,December,15.85,4204000000.0,"SERVICES-BUSINESS SERVICES, NEC",,9/30/21,71618003000.0,Fidelity National Information Services Inc,,0.145,1.311,326.7,1.544,5.3,0.017,7.59,0.09699999999999999,0.0149,0.0049,21.84,13521000000.0,TRADE & SERVICES,608937000,FIS,326.7
452,32.96,34.8,38.43,27.03,"30 HUDSON STREET, FLOOR 33, FL 33, JERSEY CITY, NJ, UNITED STATES",40.5,Common Stock,None,18.63,1821825,USA,USD,"Organon & Co. is an American pharmaceutical company headquartered in Jersey City, New Jersey. Organon specializes in the following core therapeutic fields: reproductive medicine, contraception, psychiatry, Hormone replacement therapy (HRT), and anesthesia. The company sells to international markets.",6.86,9/13/21,1.12,0.0306,2373000000,6.86,7.35,2.208,11/19/21,NYSE,December,5.03,4752000000.0,PHARMACEUTICAL PREPARATIONS,,6/30/21,9191059000.0,Organon & Co,,0.27899999999999997,None,5.01,1.843,1.165,0.221,-0.212,0.045,0.17300000000000001,-99999.99,31.13,7891000000.0,LIFE SCIENCES,253545000,OGN,5.01
453,116.47,113.73,121.91,96.14,"ONE ENERGY PLAZA, DETROIT, MI, US",126.75,Common Stock,0.654,44.22,936340,USA,USD,DTE Energy (formerly Detroit Edison until 1996) is a Detroit-based diversified energy company involved in the development and management of energy-related businesses and services in the United States and Canada.,4.515,1/15/22,4.08,0.0363,3016000000,4.515,12.02,2.796,12/17/21,NYSE,December,18.9,3874000000.0,ELECTRIC SERVICES,,9/30/21,21689676000.0,DTE Energy Company,,0.133,2.951,24.8,2.559,1.5330000000000001,0.0619,-0.9470000000000001,0.20600000000000002,0.0281,0.0966,73.04,14151000000.0,ENERGY & TRANSPORTATION,193727000,DTE,24.8
454,23.51,25.27,27.46,17.43,"17021 ALDINE WESTFIELD ROAD, HOUSTON, TX, US",29.5,Common Stock,1.641,16.46,1701605,USA,USD,"Baker Hughes Company is an American international industrial service company and one of the world's largest oil field services companies. The company provides the oil and gas industry with products and services for oil drilling, formation evaluation, completion, production and reservoir consulting. Baker Hughes is headquartered in Houston.",0.18,11/12/21,0.72,0.0296,2909000000,0.18,8.98,1.171,11/1/21,NASDAQ,December,19.38,3445000000.0,OIL & GAS FIELD MACHINERY & EQUIPMENT,,9/30/21,21192421000.0,Baker Hughes Company,,0.0863,0.324,135.33,1.497,1.033,0.0068,11.38,0.009000000000000001,0.0303,0.0166,26.37,20512000000.0,TECHNOLOGY,869968000,BKR,135.33
455,153.33,154.16,178.11,110.75,"MUHLENTALSTRASSE 2, SCHAFFHAUSEN, CH",167.71,Common Stock,0.97,30.44,1121788,USA,USD,"Garmin Ltd. is an American multinational technology company with headquarters in Olathe, Kansas.",5.86,3/31/22,2.68,0.0189,1425129000,5.86,17.83,5.14,12/14/21,NASDAQ,December,23.7,2481336000.0,"SEARCH, DETECTION, NAVAGATION, GUIDANCE, AERONAUTICAL SYS",,9/30/21,27517432000.0,Garmin Ltd,,0.258,1.979,24.42,4.666,5.57,0.22899999999999998,-0.17800000000000002,0.075,0.113,0.20600000000000002,25.75,4942611000.0,MANUFACTURING,192322000,GRMN,24.42
456,132.76,144.65,171.01,71.89,"225 WEST WASHINGTON STREET, INDIANAPOLIS, IN, US",162.19,Common Stock,1.523,10.15,1063761,USA,USD,"Simon Property Group, Inc. is a real estate investment trust that invests in shopping malls, outlet centers, and community/lifestyle centers. It is the largest owner of shopping malls in the United States and is headquartered in Indianapolis, Indiana.",6.18,12/31/21,5.5,0.0332,3551486000,6.18,17.54,16.17,12/9/21,NYSE,December,25.19,3716888000.0,REAL ESTATE INVESTMENT TRUSTS,,9/30/21,54054543000.0,Simon Property Group Inc,,0.46399999999999997,2.819,26.63,16.15,10.99,0.41,3.338,0.222,0.0434,0.696,15.11,4918620000.0,REAL ESTATE & CONSTRUCTION,328611000,SPG,26.63
457,85.79,80.97,97.63,77.85,"24 SCHILLING ROAD, SUITE 1, SUITE 1, HUNT VALLEY, MD, UNITED STATES",88.29,Common Stock,0.459,16.41,63754,USA,USD,"McCormick & Company is an American multinational food company that manufactures, markets, and distributes spices, seasoning mixes, condiments, and other flavoring products to retail outlets, food manufacturers, and foodservice businesses.",2.82,10/26/21,1.33,0.0163,1258400000,2.82,22.45,4.425,10/8/21,NYSE,November,25.97,2300400000.0,MISCELLANEOUS FOOD PREPARATIONS & KINDRED PRODUCTS,,8/31/21,21987109000.0,McCormick & Company Incorporated,,0.177,4.334,29.16,5.02,3.5780000000000003,0.12300000000000001,0.039,0.083,0.0574,0.182,23.0,6145500000.0,MANUFACTURING,249352000,MKC,29.16
458,441.46,433.91,491.26,351.02,"100 GRAINGER PARKWAY, LAKE FOREST, IL, US",495.92,Common Stock,1.264,35.46,277135,USA,USD,"W. W. Grainger, Inc. is an American Fortune 500 industrial supply company founded in 1927 in Chicago by William W. (Bill) Grainger.",17.5,12/1/21,6.3,0.013,1624000000,17.5,16.77,2.143,11/5/21,NYSE,December,21.93,4238000000.0,WHOLESALE-DURABLE GOODS,,9/30/21,25236042000.0,W.W. Grainger Inc,,0.114,1.833,28,13.67,2.002,0.0736,0.281,0.11699999999999999,0.139,0.444,240.65,12604000000.0,TRADE & SERVICES,51520000,GWW,28
459,176.0,151.0,220.26,127.91,"3550 LENOX ROAD, ATLANTA, GA, US",203.14,Common Stock,1.057,90.14,1123360,USA,USD,"Global Payments Inc. is an American company providing financial technology services globally headquartered in Atlanta, Georgia.",3.167,12/30/21,0.89,0.0069,3303808000,3.167,15.51,5.61,12/15/21,NYSE,December,13.39,3811431000.0,"SERVICES-BUSINESS SERVICES, NEC",,9/30/21,38195479000.0,Global Payments Inc,,0.19699999999999998,0.736,41.57,1.428,4.624,0.114,0.368,0.14800000000000002,0.0226,0.0352,27.95,8259974000.0,TRADE & SERVICES,290151000,GPN,41.57
460,268.89,248.51,310.16,183.54,"2211 NORTH FIRST STREET, SAN JOSE, CA, US",290.11,Common Stock,1.104,18.82,1633917,USA,USD,"PayPal Holdings, Inc. is an American company operating an online payments system in the majority of countries that support online money transfers, and serves as an electronic alternative to traditional paper methods like checks and money orders. The company operates as a payment processor for online vendors, auction sites, and many other commercial users, for which it charges a fee.",4.159,None,None,0,5190000000,4.159,44.35,13,None,NASDAQ,December,36.5,10001000000.0,"SERVICES-BUSINESS SERVICES, NEC",,9/30/21,244738000000.0,PayPal Holdings Inc,,0.174,1.709,50.08,10.75,9.96,0.201,0.07,0.132,0.0381,0.243,20.93,24569000000.0,TRADE & SERVICES,1174930000,PYPL,50.08
461,173.3,184.06,202.49,128.69,"615 JB HUNT CORPORATE DR, PO BOX 130, LOWELL, AR, US",194.32,Common Stock,1.086,27.83,728535,USA,USD,"J.B. Hunt Transport Services, Inc. is an American transportation and logistics company based in Lowell, Arkansas.",6.3,11/19/21,1.15,0.0059,1481147000,6.3,14.44,1.875,11/4/21,NASDAQ,December,24.75,1621690000.0,TRUCKING (NO LOCAL),,9/30/21,20919839000.0,J.B. Hunt Transport Services Inc,,0.0816,1.683,31.62,7.06,1.834,0.059000000000000004,0.593,0.272,0.0946,0.249,108.14,11408983000.0,ENERGY & TRANSPORTATION,105014000,JBHT,31.62
462,273.9,274.14,302.31,194.64,"116 HUNTINGTON AVE, BOSTON, MA, US",306.9,Common Stock,0.303,11.88,1053507,USA,USD,"American Tower Corporation (also referred to as American Tower or ATC) is an American real estate investment trust and an owner and operator of wireless and broadcast communications infrastructure in several countries worldwide and is headquartered in Boston, Massachusetts.",5.51,10/15/21,5.03,0.0185,5717300000,5.51,28.42,18.04,9/27/21,NYSE,December,47.62,5814300000.0,REAL ESTATE INVESTMENT TRUSTS,,9/30/21,123918000000.0,American Tower Corporation (REIT),,0.39299999999999996,3.049,49.41,22.93,13.72,0.275,0.519,0.21899999999999997,0.0435,0.345,20.14,9034200000.0,REAL ESTATE & CONSTRUCTION,455414000,AMT,49.41
463,77.82,71.36,89.61,65.34,"8505 E. ORCHARD ROAD, GREENWOOD VILLAGE, CO, US",87.86,Common Stock,1.475,9.16,103379,USA,USD,"VF Corporation is an American worldwide apparel and footwear company founded in 1899 and headquartered in Denver, Colorado. The company's more than 30 brands are organized into three categories: Outdoor, Active and Work.",3.12,12/20/21,1.96,0.0259,1625521000,3.12,22.09,3.218,12/9/21,NYSE,December,23.47,4911950000.0,"MEN'S & BOYS' FURNISHGS, WORK CLOTHG, & ALLIED GARMENTS",,9/30/21,30114597000.0,V.F. Corporation,,0.125,0.747,24.57,8.27,2.7510000000000003,0.11199999999999999,0.8029999999999999,0.226,0.0638,0.308,28.0,10947005000.0,MANUFACTURING,392782000,VFC,24.57
464,114.68,114.98,122.13,86.12,"800 BOYLSTON STREET, SUITE 1900, BOSTON, MA, US",123.8,Common Stock,1.18,36.6,1037540,USA,USD,"Boston Properties, Inc. is a publicly traded real estate investment trust that invests in office buildings in Boston, Los Angeles, New York City, San Francisco, and Washington, D.C.",2.044,10/29/21,3.92,0.0332,1607731000,2.044,19.84,11.08,9/29/21,NYSE,December,41.15,1705929000.0,REAL ESTATE INVESTMENT TRUSTS,,9/30/21,18432426000.0,Boston Properties Inc,,0.32799999999999996,21.02,57.73,3.23,6.61,0.11900000000000001,0.195,0.053,0.025,0.0524,17.88,2788893000.0,REAL ESTATE & CONSTRUCTION,156207000,BXP,57.73
465,13.08,12.7,15.13,8.96,"P O BOX 4065, 100 CENTURYTEL DR, MONROE, LA, US",11.4,Common Stock,0.977,10.85,18926,USA,USD,"Lumen Technologies (formerly CenturyLink) is an American telecommunications company headquartered in Monroe, Louisiana, that offers communications, network services, security, cloud solutions, voice, and managed services.",-0.7090000000000001,9/10/21,1,0.0701,8466000000,-0.7090000000000001,7.75,2.21,8/27/21,NYSE,December,9.78,11778000000.0,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),,9/30/21,14523879000.0,Lumen Technologies Inc,,0.20800000000000002,54.58,None,1.306,0.728,-0.0383,0.506,-0.054000000000000006,0.0429,-0.0614,18.52,19965000000.0,TECHNOLOGY,1023890000,LUMN,-
